endTime,artistName,trackName,msPlayed,track_id
2021-03-04 03:18,Maná,Huele A Tristeza,3010,5L7YRcA4wQjkKbn6isIl1c
2021-03-04 03:18,Aleks Syntek,Sexo Pudor Y Lágrimas,1570,16AU7jzBt2utenP2R0SxIX
2021-03-04 03:18,BLVKSHP,Atmosphere,1300,2aFlelxOUFLufLy1vAe3YZ
2021-03-04 03:18,Pol To Sol,No Worries,21160,69Rp3jZRWPc4KmIXFYNK8h
2021-03-04 03:18,Spacewaves,Waves in Space,150,5Koyh28MrUGgBKCNz8BXvu
2021-03-04 03:18,Benny The Asteroid,Firewood,1460,6teHhukYi4drcHQFpNxtKZ
2021-03-04 03:18,Nightwish,The Carpenter - Remastered,355640,14ej3SmGORg4gQAb8u0tkN
2021-03-04 03:19,Shakira,Dia Especial (feat. Gustavo Cerati),17400,1XyRT1VeLaJs5rEJA3rMO9
2021-03-04 03:22,Blund,Concentrate on the beat,198250,2JhxQaPl3FqixF5iWqfbi3
2021-03-04 03:26,Miguel Bosé,Este mundo va,268280,2UIpYwapLYA4crGocwiZOK
2021-03-04 03:32,Mono Inc.,Shining Light,322966,2MkcxhGGj0mES2lYGqSQ7j
2021-03-04 03:35,"oh, the joy.",infinity,175800,1SOClUWhOi8vHZYMz3GluK
2021-03-04 05:00,Huma,Illa Pancha,160000,1aU0CFHRycE2Va7CVmDZEX
2021-03-04 06:13,Pet Shop Boys,New York City Boy,1923,60sxanUUz1xmUAGIfEdQVM
2021-03-04 08:07,Nadie Sabe Nada,Nadie Sabe Nada: With a little gel from my friends (27/02/2021),12934,
2021-03-04 08:07,Nadie Sabe Nada,Nadie Sabe Nada: Colegiados en herboristería (20/02/2021),3205825,
2021-03-05 07:16,Nadie Sabe Nada,"Nadie Sabe Nada: Gatos, conejos y mascotas disecadas (13/02/2021)",2483220,
2021-03-06 06:58,Nadie Sabe Nada,Nadie Sabe Nada: El costumbrismo del rock duro (05/09/2020),3070302,
2021-03-06 07:48,Nadie Sabe Nada,Nadie Sabe Nada: El álgebra y la posteridad nos la pela (12/09/2020),3026442,
2021-03-06 08:06,Nadie Sabe Nada,Nadie Sabe Nada: Sonidos y miedos atávicos (19/09/2020),318695,
2021-03-08 07:55,Nadie Sabe Nada,Nadie Sabe Nada: Sonidos y miedos atávicos (19/09/2020),3221947,
2021-03-08 08:24,Nadie Sabe Nada,Nadie Sabe Nada: Las lombrices del humor (26/09/2020),15713,
2021-03-09 07:57,Nadie Sabe Nada,Nadie Sabe Nada: La uña que podría ser historia (20/06/2020),2836715,
2021-03-09 08:27,Nadie Sabe Nada,Nadie Sabe Nada: Humorragia (27/06/2020),1824,
2021-03-10 07:42,Nadie Sabe Nada,Nadie Sabe Nada: Humorragia (27/06/2020),3106272,
2021-03-10 08:15,Nadie Sabe Nada,Nadie Sabe Nada: Que la mascarilla no oculte la risa (04/07/2020),29287,
2021-03-12 07:53,Nadie Sabe Nada,Nadie Sabe Nada: Que la mascarilla no oculte la risa (04/07/2020),3115154,
2021-03-12 08:14,Nadie Sabe Nada,Nadie Sabe Nada: El costumbrismo del rock duro (05/09/2020),79985,
2021-03-14 06:40,Nadie Sabe Nada,Nadie Sabe Nada: El costumbrismo del rock duro (05/09/2020),91011,
2021-03-14 06:40,Nadie Sabe Nada,Nadie Sabe Nada: El álgebra y la posteridad nos la pela (12/09/2020),0,
2021-03-14 07:33,Nadie Sabe Nada,Nadie Sabe Nada: El costumbrismo del rock duro (05/09/2020),2564381,
2021-03-20 00:06,Caifanes,Viento,4930,6QJCZyJv1fhkCyZA3lRoAD
2021-03-20 00:22,Caifanes,Viento,231668,6QJCZyJv1fhkCyZA3lRoAD
2021-03-20 00:26,The Cardigans,My Favourite Game,220467,0Ui05Ov0s4PnRc4JI3Pilg
2021-03-20 00:31,Indila,S.O.S,272760,6sDP4912wjwB7BJhbSnjS1
2021-03-20 00:35,Zoé,Dead,286573,6LOZws7T3jqZz78unPgFF9
2021-03-20 00:39,Evanescence,Going Under,214946,3UygY7qW2cvG9Llkay6i1i
2021-03-20 00:43,Florence + The Machine,Postcards From Italy - Demo,211160,1JHxHclJN6LJwXpBICdN25
2021-03-20 00:45,Rancid,Time Bomb,144333,41kg2RvdwBuIv0OPpvBS4v
2021-03-20 00:49,Bunbury,Que el amor no admite reflexiones... A la manera de Santa Fe,265940,7LXqM6EhVaHxIzvmLKYtOV
2021-03-20 00:54,La Ley,Día Cero,271706,0LJgnWjRvbM60ieEVAJcAO
2021-03-20 00:58,Mon Laferte,Antes De Ti,242240,23R68uWGdp07SwQdK8mWzI
2021-03-20 01:02,El Cuarteto De Nos,Yendo a la Casa de Damián,256106,3tUk2PzTp8KCIU4cxstJq1
2021-03-20 01:06,Sia,Move Your Body,247213,6GomT970rCOkKAyyrwJeZi
2021-03-20 01:10,Ludwig van Beethoven,Moonlight Sonata,238685,7xfSCgVOkQJhVxnqzepATH
2021-03-20 01:22,Marilyn Manson,Rock Is Dead - Live Album Explicit,231634,3poRDTBnHkZFF1pRwSr49i
2021-03-20 01:26,Snow Patrol,Called Out In The Dark,240865,4UrmmXStaqiT5sSC7QO6HK
2021-03-20 01:30,Velvet Revolver,Slither,248306,7kF1iPJTj3VFJX9XokQ80F
2021-03-20 01:34,Bunbury,El aragonés errante,205133,0omP10UBRpu8JuDPMCEmZZ
2021-03-20 01:37,Moby,In This World - 2006 Remastered Version,206560,6oEkqtOymKp9vkxGjnKns3
2021-03-20 01:42,Mala Rodríguez,La Niña,303226,1g4cZvi0nLeeIycd0Rkljj
2021-03-20 01:46,Almafuerte,Sé Vos,244426,4MUhGA8YfsYDqD4NhTUtSf
2021-03-20 01:49,Beastie Boys,Sabotage - Remastered 2009,178293,5FdEl2UUaCaN2cC70TbLbx
2021-03-20 01:53,Paramore,Decode - Twilight Soundtrack Version,261960,0Zbm5CKG9HHT9bwgvFc0qI
2021-03-20 01:59,Gorillaz,Clint Eastwood,357560,1RKUoGiLEbcXN4GY4spQDx
2021-03-20 02:04,Los Rodriguez,Sin documentos,285093,6mOZfn6CVXsX1Tt0l3thm3
2021-03-20 02:08,Indila,Tourner Dans Le Vide,246093,1MqzIgGsHP4cNjPboevsfq
2021-03-20 02:12,Van Halen,Why Can't This Be Love,227693,0TaT50ZZxT4ytZxuqkE3A9
2021-03-20 02:17,Caifanes,Los Dioses Ocultos,282133,3aYLIO4htUZCAygXUbbc3Q
2021-03-20 02:20,Pearl Jam,Oceans,161893,5eXnC2B5RU5fAhfwvV2ABD
2021-03-20 02:25,Bunbury,Demasiado tarde,319613,5KFx45L84KmBINWLh6TEiL
2021-03-20 02:29,Cypress Hill,Killa Hill Niggas (feat. RZA & U-God),242133,683B3AzaSC5QzFBMUSxbHS
2021-03-20 02:34,Mon Laferte,Tu Falta De Querer,278520,4skuEIloXWuxxgekKupkEH
2021-03-20 02:39,Fito Paez,Al lado del camino,326213,4Ft15s9T7pcG7O85VbdxVl
2021-03-20 02:43,The Doors,Roadhouse Blues,243826,1Q5kgpp4pmyGqPwNBzkSrw
2021-03-20 02:48,Illya Kuryaki & The Valderramas,Expedición Al Klama Hama,313826,0iLy9clhTrnBVYkLntoh5p
2021-03-20 02:52,Caifanes,Mátenme Porque Me Muero,213360,6cqwDeMvlCKI9CoeVahGrM
2021-03-20 02:56,Hoobastank,The Reason,232800,77loZpT5Y5PRP1S451P9Yz
2021-03-20 03:00,Calle 13,Se Vale To-To,230240,3SXo6PO3z3C0laMLCK9T7h
2021-03-20 03:08,Mägo de Oz,El poema de la lluvia triste,472226,5PuB3x2BO5tX4pCJdzjUGz
2021-03-20 03:12,El Parque,En ese instante,252266,23u28M1izkKAfReoEESzdb
2021-03-20 03:17,Slipknot,Psychosocial,283400,3RAFcUBrCNaboRXoP3S5t1
2021-03-20 03:22,Mala Rodríguez,La Nina,306133,1g4cZvi0nLeeIycd0Rkljj
2021-03-20 03:25,The Ting Tings,Hands,199400,0qey2Z4ZArtL1vekQMWnBm
2021-03-20 03:29,ELYELLA,Todo Lo Que Importa,239373,4Z1p2M8ycX5CGzovCXr1QL
2021-03-20 03:33,The Killers,Human,245373,7lOzUJzsELALh5FQsPKTEn
2021-03-20 03:37,Moby,Porcelain - 2006 Remastered Version,210533,76pLK9mUmxxUvG7YzqIuDe
2021-03-20 03:46,Bunbury,Los restos del naufragio,206680,0JFfOeYXDLJgjTwfqYjuUr
2021-03-20 03:51,Jaguares,Solo Somos Suenos,245626,2IfK25brDS3Nq2qpv3tGok
2021-03-20 03:56,Los Fabulosos Cadillacs,Ciego De Amor - Remasterizado 2008,327773,2BVkB1QhcVOmi1a4ou874R
2021-03-20 04:01,Bunbury,Cualquiera en su sano juicio (se habría vuelto loco por ti),300634,3Ihv4HBOIf75Myj5vZKEkZ
2021-03-20 04:04,System Of A Down,Sugar,153066,2iuZJX9X9P0GKaE93xcPjk
2021-03-20 04:08,Quiet Riot,Cum on Feel the Noize,290960,3vV3cr2TpPqFk07zxYUbla
2021-03-20 04:12,Courtney Barnett,Pedestrian at Best,230560,35W5DUFuOJQt2a7dBmgE2z
2021-03-20 04:19,Heroes Del Silencio,Flor de loto - 2012 Remastered Version,375493,3LkW6EKzOCxzVno6UzDYRK
2021-03-20 04:22,Pearl Jam,Sad,218160,09gysnJpfQ3ublBmJDfcEC
2021-03-20 04:26,Los Fabulosos Cadillacs,"Manuel Santillán, el León (Versión Reggae) - Remasterizado 2008",237346,41MfyUSxQoo1BgIsNj8eDS
2021-03-20 04:29,Pearl Jam,Oceans - Re-Mix,166093,6tRciroZDfeFwcEKPFmHMW
2021-03-20 04:35,Vilma Palma e Vampiros,Voy a Vos,343440,0aWGzetUTb4lJqy2m2nl1i
2021-03-20 04:39,Moby,Go,240733,4ZtFanR9U6ndgddUvNcjcG
2021-03-20 04:44,Los Prisioneros,Tren Al Sur,338253,6W1BLmVBxkqZwFQcORQLnv
2021-03-20 04:47,Slipknot,Wait and Bleed,147840,2gscB6kDOmrv1P6qs2KXE3
2021-03-20 04:51,M83,Midnight City,243960,6GyFP1nfCDB8lbD2bG0Hq9
2021-03-20 04:55,Bush,Greedy Fly - Remastered,269533,7lWjyGO0dmRv9fqAxMY3em
2021-03-20 05:00,Nine Inch Nails,Head Like A Hole,299640,3ckd4YA4LcD3j50rfIVwUe
2021-03-20 05:05,Bush,Swallowed - Remastered,291053,2EYnvZoSEkwiC8ynBcjLyi
2021-03-20 05:11,Bunbury,Parecemos tontos - Opción Cheche Alara,344773,5x0U7QKIzNOdoxu0gPIGXs
2021-03-20 05:14,Julieta Venegas,Me Voy,187520,100Tm6z29RfHTdUQ6NIs0s
2021-03-20 05:18,Bunbury,Eres Bellisima,230666,1CS5AMKSLZDWN4wBVvJwjd
2021-03-20 05:21,Pearl Jam,Why Go,200039,337kipThk7s7nHJ8POg1jK
2021-03-20 05:25,Goldfrapp,Strict Machine - Single Mix,222880,3rvguztivWjTXRLzFhRsUm
2021-03-20 05:28,Los Elasticos,Vaquero,172573,01EW9CJtFpZ8RpzawaTJzn
2021-03-20 05:34,Nine Inch Nails,Closer,373200,7BKLCZ1jbUBVqRi2FVlTVw
2021-03-20 05:38,Puerto Candelaria,Amor y Deudas - En Vivo,258082,1yAt4QDBtvQ7hoV5LNwCZi
2021-03-20 06:03,Charlotte Gainsbourg,Trick Pony,170181,52jUZLjWkMbvMSCeHCPCQv
2021-03-26 02:22,Charlotte Gainsbourg,Trick Pony,1949,52jUZLjWkMbvMSCeHCPCQv
2021-03-26 02:27,Slipknot,Unsainted,260773,5mpUKTdskZea0gStWzeHUZ
2021-03-26 02:31,Heroes Del Silencio,En brazos de la fiebre,285560,7LGH6CjdyJAFxzuqcGF381
2021-03-26 02:36,Zoé,Nada,260439,4K8cyoCDovlc4FvtUr2Hfx
2021-03-26 02:39,Papa Roach,Last Resort,199906,5W8YXBz9MTIDyrpYaCg2Ky
2021-03-26 02:42,Slipknot,Spit It Out,159773,2W2eaLVKv9NObcLXlYRZZo
2021-03-26 02:46,IDLES,Never Fight A Man With A Perm,228831,4B4CQ84BBpHK5d02cWKUb0
2021-03-26 02:49,Pearl Jam,Go (Remastered),193426,7M1L2Cv5025QeywNsdfPDK
2021-03-26 02:52,Guns N' Roses,Live And Let Die,182733,0rFWuqFgHAfuzE8uSB9TWR
2021-03-26 02:56,Rammstein,Sonne,272440,3gVhsZtseYtY1fMuyYq06F
2021-03-26 06:25,Slipknot,Eyeless,156956,7MEHTWzEi3z7P2jEWAcdHZ
2021-03-26 08:30,The Wild Project,"The Wild Project #11 feat. Javi Santaolalla | ¿Vivimos en una simulación?, El tiempo no existe",4831160,
2021-03-26 16:48,The Wild Project,"The Wild Project #11 feat. Javi Santaolalla | ¿Vivimos en una simulación?, El tiempo no existe",1641900,
2021-04-07 07:53,Lama Dorje,Mantra Padmasambhava,16755,7hJpZsQ4jgVyMKdZF5IlgW
2021-04-07 07:59,Monjes Tibetanos,Vihara,356000,4NIjPBz8dPRwMzg9nK7Yrp
2021-04-07 08:05,Monjes Tibetanos,Oración Budista,356000,5Sj9GP6QdNtkx81QNFYRtT
2021-04-07 08:10,Monjes Tibetanos,Sonidos de la Naturaleza,310220,6yd3RwBjUWNMQoT9C0VsCn
2021-04-07 08:17,Monjes Tibetanos,Cuencos Tibetanos,436908,45OAXcOuGdIj2G2N0nFS3v
2021-04-07 08:23,Monjes Tibetanos,Flauta de Bambú,363000,5NswG0CGBanh4meXxqBbkR
2021-04-07 08:28,Monjes Tibetanos,Meditacion Chakra (Aves Silvestres),301002,6KMwUTaIminV4kDwlHQmDM
2021-04-07 09:05,Monjes Tibetanos,Estado de Consciencia,357968,4itJtNsEwPj13K1RcuLpNa
2021-04-12 06:44,Niccolò Pagliani,Listening To Light,245111,2OeKbhcTIcC8ii0H26FKSs
2021-04-12 06:49,Danny Shamoun,Eternal Light,292387,1CbxG199T0fzfUV5EO7aPV
2021-04-12 06:52,Mehdi Teyt & Rehla X,Bombay Sunrise,167370,6Qnj1hZkw76PzZdvpH0DRH
2021-04-12 06:54,Enlightment Spirits,The Cradle,124042,16fzJ5HF36qfBX0ttZad6m
2021-04-12 06:57,Pierre Delongpre,Slumber,188108,11ZulcYY4lowvcQm4oe3VJ
2021-04-12 06:59,Arden Forest,Kiriume,144243,6VaWHjTTcKiPjWEkejHkMR
2021-04-12 07:03,Emotional Pleasure,Norm and Mirza,238094,5IRmwahDW9Du2lJMpCHeFj
2021-04-12 07:07,Vugh Gardens,Mystiqal,208795,3BHlTxvHcHkyPG5X7MXiaN
2021-04-12 07:09,Najma Wallin,Med slutna ögon,133500,6RuFOroO9VO0aMGEzirLHk
2021-04-12 07:12,Minnie Delarosa,Lie With Me,188500,7Fd5IRxeG2MPpEUjEonnwz
2021-04-12 07:15,Sleepy Clouds,Looking Up,152597,6WPhQfpJOY2elhjJHI27H5
2021-04-12 07:18,Niklas Blumenthaler,Lost in Space,206380,59vGBEz1TByo4BCuKFF8P0
2021-04-12 07:21,Ani,Cesia,168206,3NYD79ZpaiUlaqBpfE4UvT
2021-04-12 08:14,Sister Luna,Highlands,227101,1jKNKC2qxc5FgxWhTBlLCv
2021-04-14 13:12,CoryaYo,Morning Dove,37637,20an22hQymQpGUXAc2liBS
2021-04-14 13:16,Fernanda Roig,Amor Propio,232000,2XcaKY3ERGi62a8UazC4wj
2021-04-14 13:20,Nicolas Fuentes,Meditación guiada: Alivio de la ansiedad - Pad y ondas de playa,260977,3AwM5kkgyHfvMO3lRYIJQZ
2021-04-14 13:23,Teresa Muñoz,Meditación guiada: Reducir el estrés por la respiración - Pad,214182,1AOkl6s50A2PgqY2qMamko
2021-04-14 13:31,Brahma Kumaris,Aquel Que Yo Soy,430493,5y2sItm6bbX92qtV9Hrftt
2021-04-14 13:35,Fernanda Roig,Meditación para Dormir Mejor,250871,4fc549rCIf4vxezixGlHdT
2021-04-14 13:37,Jagjit Singh,Gayatri Mantra Without Rhythm,128538,7DF6xE3PU2agEw7pEheTWt
2021-04-14 13:38,Deva Premal,Om Sahana Vavatu (Shanti Mantra),17768,0qMsQ5dt3QUgA0iJiNCT5r
2021-04-14 13:38,Sadhana Sargam,Kar Darshanam,22416,46Uvk0oU8R4iQSM8OMCdVv
2021-04-14 13:39,Meditative Mind,Hari Om Tat Sat,43164,56RnrPonnyVUqcDk6OFMCM
2021-04-14 13:41,Jane Winther,Om Mani Padme Hum 1,148364,5eMbvXKpk3CS1T693wRJkN
2021-04-15 06:12,Jane Winther,Om Mani Padme Hum 1,10507,5eMbvXKpk3CS1T693wRJkN
2021-04-15 06:56,Chama Wijnen,Let Go,156500,3kdlVcMVsSkbsUy8eQcBjI
2021-04-18 21:15,Ernia,Superclassico,10359,6Ahg1hncxUdK0ICqU03BCu
2021-04-18 21:15,Ernia,Superclassico,4305,6Ahg1hncxUdK0ICqU03BCu
2021-04-18 21:15,Various Artists,Playlist Timer,9103,7c3yTfIkJqOgls8n8Zaveo
2021-04-18 21:15,Various Artists,Playlist Timer,6351,7c3yTfIkJqOgls8n8Zaveo
2021-04-18 21:51,Ernia,Superclassico,3420,6Ahg1hncxUdK0ICqU03BCu
2021-04-25 22:44,Heroes Del Silencio,Entre dos tierras,24770,7BYqVvoXpQFhs4jJ0qqNZt
2021-04-25 22:50,Heroes Del Silencio,Entre dos tierras,368320,7BYqVvoXpQFhs4jJ0qqNZt
2021-04-25 22:54,Heroes Del Silencio,El cuadro II,843,3NpOxII1eBUhQ12y8MA8UJ
2021-04-25 22:54,Heroes Del Silencio,Maldito duende,253186,7vcDJCAO356RYkCfiUozmE
2021-04-26 13:24,Hedda Young,Exploration Of Nothingness,10178,3BB7bvFdR0uhOKE1RnH4nY
2021-04-26 13:25,Armand DeLuca,Luci Scure,24398,1En4zVe0RnD9VxyCdDzwim
2021-04-26 13:28,Miguel Castro,Quiet Sunset,215000,2IAo6d7gHEPlumoP2e2yO4
2021-04-26 13:29,Mohammed Naiem,Monagah (Prayer),35834,3XlalwVyxZNa6otxJyUj3n
2021-04-26 13:33,Tiempo de relajación natural,Musicoterapia (Las olas del mar),231597,5svB2YwX5Ew5CNS77thsBE
2021-04-26 13:36,Tiempo de relajación natural,Paz y tranquilidad (Arroyo de agua),193005,04XS6a1IwkP1MZb6KZso8b
2021-04-26 13:41,Tiempo de relajación natural,Manejo del estres (Flauta),280205,1yxnvQ7CZXQVFptqc8fePF
2021-04-26 13:44,Tiempo de relajación natural,Estado zen (Ruido blanco),196056,41YBqEzXgxJl4ZqqGxsboP
2021-04-26 13:48,Tiempo de relajación natural,Relajacion (Sonidos de aves),238405,6rAHk9DPKvijweX3CSd6sS
2021-04-26 13:52,Tiempo de relajación natural,Dormir y relajarse,261922,1Zsr7yOAESsMq3ErcAHkJ3
2021-04-26 14:35,Tiempo de relajación natural,Musica para hacer yoga (Piano),14186,0kaja9YiNZc06dyLFiIrRJ
2021-04-27 13:25,Monjes Tibetanos,Vihara,356000,4NIjPBz8dPRwMzg9nK7Yrp
2021-04-27 13:31,Monjes Tibetanos,Oración Budista,356000,5Sj9GP6QdNtkx81QNFYRtT
2021-04-27 13:36,Monjes Tibetanos,Sonidos de la Naturaleza,310259,6yd3RwBjUWNMQoT9C0VsCn
2021-04-27 13:44,Monjes Tibetanos,Cuencos Tibetanos,437000,45OAXcOuGdIj2G2N0nFS3v
2021-04-27 13:55,Monjes Tibetanos,Flauta de Bambú,65713,5NswG0CGBanh4meXxqBbkR
2021-04-28 13:24,Monjes Tibetanos,Flauta de Bambú,297999,5NswG0CGBanh4meXxqBbkR
2021-04-28 13:29,Monjes Tibetanos,Meditacion Chakra (Aves Silvestres),301002,6KMwUTaIminV4kDwlHQmDM
2021-04-28 13:36,Monjes Tibetanos,Estado de Consciencia,399988,4itJtNsEwPj13K1RcuLpNa
2021-04-28 13:42,Monjes Tibetanos,Te Necesito,395000,74UFJflGMdA46TltO7XPSB
2021-04-28 13:44,Monjes Tibetanos,Vida Suave,97209,1SrTKJtKmtJtAoGYCaSnl1
2021-04-29 12:48,Monjes Tibetanos,Vida Suave,308771,1SrTKJtKmtJtAoGYCaSnl1
2021-04-29 12:51,Monjes Tibetanos,Intimidad,214971,3pyFr4vtVB0nqER5o45S3s
2021-04-29 12:58,Monjes Tibetanos,Quiromasaje,380994,67uQtWTAtRYSI9GDEASLyG
2021-04-29 13:05,Monjes Tibetanos,Karma,421999,27t8d92gQw59mrjg0IlP26
2021-04-29 13:09,Monjes Tibetanos,Musica Curativa,288207,6JbpJ3GmfWnPV6rQwak9Xg
2021-04-29 13:16,Monjes Tibetanos,Dormir Bien,371000,60m7n0vaD1FgL6NxpBzrLn
2021-04-29 13:21,Monjes Tibetanos,Combatir el Insomnia,302999,3vYepsrQMdDH1kkfEbDmpn
2021-04-29 13:25,Monjes Tibetanos,Sueños de Plata,255978,2XrZVAgEyFuhasEwfpG7Oa
2021-04-29 13:31,Monjes Tibetanos,Templo del Desierto,389999,6yOc0SmBKgo427vkoYFAGE
2021-04-29 13:39,Monjes Tibetanos,Nueva Era,408997,6xlgSsLQ2Od8VPDzgLpdNy
2021-04-29 13:43,Monjes Tibetanos,Llegar al Nirvana,200713,4UrSdEcSdhvvpHeFxFtsfo
2021-04-30 03:21,Monjes Tibetanos,Llegar al Nirvana,25620,4UrSdEcSdhvvpHeFxFtsfo
2021-05-02 23:18,Heroes Del Silencio,Parasiempre,44023,60iCTsV9HhgNQ6p0reBXHb
2021-05-02 23:19,Heroes Del Silencio,Parasiempre,64126,60iCTsV9HhgNQ6p0reBXHb
2021-05-04 06:32,Heroes Del Silencio,Entre dos tierras,359293,7BYqVvoXpQFhs4jJ0qqNZt
2021-05-04 06:32,Heroes Del Silencio,Maldito duende,5203,7vcDJCAO356RYkCfiUozmE
2021-05-04 06:33,Heroes Del Silencio,Juan Valdivia y Entre dos tierras - Interludio,39826,4wkROZAHQ0E8L71rnbtlPz
2021-05-04 06:39,Heroes Del Silencio,Entre dos tierras,359293,7BYqVvoXpQFhs4jJ0qqNZt
2021-05-04 06:43,Heroes Del Silencio,Maldito duende,254399,7vcDJCAO356RYkCfiUozmE
2021-05-04 06:48,Heroes Del Silencio,Hechizo,276551,5qjSPrKTBqYpgVJSTcgKTd
2021-05-04 06:50,Heroes Del Silencio,Despertar,170017,5nteRi2u2D46hYxA79LPqA
2021-05-04 06:51,Heroes Del Silencio,Con nombre de guerra,23390,5nzYLJv8lWcD7Zkdgu7ImS
2021-05-04 06:51,Heroes Del Silencio,Oración,1588,62qJJckOcu92deFFHknyMK
2021-05-04 06:51,Heroes Del Silencio,Malas intenciones,1584,40FYFRru7SwWt61q6OEUjK
2021-05-04 06:57,Heroes Del Silencio,Flor de loto,375514,7A0ssOm7kMkPlLPHWpaPUQ
2021-05-04 07:03,Heroes Del Silencio,Nuestros nombres,356266,3SXQxt1VDRzcftYXbodXlf
2021-05-04 07:10,Heroes Del Silencio,La herida,414895,2aegLCwIWlVYvCjUf641Qr
2021-05-04 08:40,Heroes Del Silencio,La sirena varada,2083,185xDOLU8KPZKqhUICnjRz
2021-05-06 06:18,Heroes Del Silencio,La sirena varada,253543,185xDOLU8KPZKqhUICnjRz
2021-05-06 06:21,Heroes Del Silencio,Los placeres de la pobreza,169310,0f8Hi2EhqSWkabarO3pMTP
2021-05-06 06:27,Monjes Tibetanos,Dormir Bien,371000,60m7n0vaD1FgL6NxpBzrLn
2021-05-06 06:32,Monjes Tibetanos,Sonidos de la Naturaleza,310259,6yd3RwBjUWNMQoT9C0VsCn
2021-05-06 06:39,Monjes Tibetanos,Templo del Desierto,389999,6yOc0SmBKgo427vkoYFAGE
2021-05-06 06:46,Monjes Tibetanos,Cuencos Tibetanos,437000,45OAXcOuGdIj2G2N0nFS3v
2021-05-06 06:53,Monjes Tibetanos,Nueva Era,408951,6xlgSsLQ2Od8VPDzgLpdNy
2021-05-06 06:57,Monjes Tibetanos,Sueños de Plata,255978,2XrZVAgEyFuhasEwfpG7Oa
2021-05-06 07:10,Monjes Tibetanos,Llegar al Nirvana,150069,4UrSdEcSdhvvpHeFxFtsfo
2021-05-09 06:47,The Lemonheads,Mrs. Robinson - Remastered,224480,5EugXICXL06waHgP4iTI58
2021-05-09 06:51,Iggy Pop,Louie Louie,228439,0iA3xXSkSCiJywKyo1UKjQ
2021-05-10 13:02,Meditación Maestro,Sonidos de la Naturaleza para mí Bienestar,7964,6Uy8AkCbAuxIYbxkm3s7n2
2021-05-10 13:05,Crystal Voices,Angelic Rays,173531,4G4omzP32mLXToXpBvAuQR
2021-05-10 13:11,Monjes Tibetanos,Vihara,356000,4NIjPBz8dPRwMzg9nK7Yrp
2021-05-10 13:17,Monjes Tibetanos,Oración Budista,356000,5Sj9GP6QdNtkx81QNFYRtT
2021-05-10 13:22,Monjes Tibetanos,Sonidos de la Naturaleza,310259,6yd3RwBjUWNMQoT9C0VsCn
2021-05-10 13:29,Monjes Tibetanos,Cuencos Tibetanos,407664,45OAXcOuGdIj2G2N0nFS3v
2021-05-10 13:29,Monjes Tibetanos,Cuencos Tibetanos,0,45OAXcOuGdIj2G2N0nFS3v
2021-05-12 05:46,Red Hot Chili Peppers,One Hot Minute,19679,6IshpbXajBj4iFny8FqmZF
2021-05-12 05:46,Joan Jett & The Blackhearts,I Hate Myself for Loving You,234174,2HXixVqzzm9rEUIMAWzshl
2021-05-12 05:49,Red Hot Chili Peppers,Higher Ground - Remastered,202015,5arVt2Wg0zbiWwAOZef2Nl
2021-05-12 05:50,Red Hot Chili Peppers,Pea,57344,1uMp4zGE1VqcIv1Ox3jIPm
2021-05-12 05:55,Tarja,Until My Last Breath,264012,1sSPtFQVwdDmzBAICpxZlA
2021-05-13 13:30,MusicoterapiaTeam,Estudiar y Meditar,572769,0q9wbZXBvQWZ8JlFAMYzLf
2021-05-13 13:52,MusicoterapiaTeam,Sentirse Libre,491992,1HAfHUdEc43mujoXDrVcWd
2021-05-14 05:09,Nine Inch Nails,Closer,53739,7BKLCZ1jbUBVqRi2FVlTVw
2021-05-14 05:09,Nine Inch Nails,Head Like A Hole,32378,3ckd4YA4LcD3j50rfIVwUe
2021-05-14 05:14,Nine Inch Nails,Somewhat Damaged,271674,0yUyPe5c1o5cCyV7aJkz6F
2021-05-14 05:15,Nine Inch Nails,The Frail,8307,0f23gGmTozARE1nllTlNlN
2021-05-14 05:15,Nine Inch Nails,The Day The World Went Away,44223,44sz0rNbTA687rs9CYi0IN
2021-05-14 05:15,Nine Inch Nails,The Wretched,19518,75Ds4Zq9dfMgS0BypKrQNN
2021-05-14 05:15,Nine Inch Nails,Just Like You Imagined,7078,184ImITRjcX2h1awZ4WVT1
2021-05-14 05:15,Nine Inch Nails,The Fragile,7807,0MKeZp4SppjBqwoprLxV5u
2021-05-14 05:15,Nine Inch Nails,We're In This Together,2479,3aN2V18W3EiW7eg5tHALpF
2021-05-14 05:16,Rage Against The Machine,Freedom,22479,37L9OjM5qrJMa29gT9HKGW
2021-05-14 05:16,Nine Inch Nails,Even Deeper,18515,0PzeNRVeNKBKW5KEJwboiy
2021-05-14 05:16,Rage Against The Machine,Killing In The Name,5037,59WN2psjkt1tyaxjspN8fp
2021-05-14 05:17,Rage Against The Machine,Bulls On Parade,38291,0tZ3mElWcr74OOhKEiNz1x
2021-05-14 05:17,Rage Against The Machine,People of the Sun,23117,3QjQp2bfAvLTCSi8Zhzqis
2021-05-14 05:17,Rage Against The Machine,Revolver,7697,2G4udXY7w2TdOBddaeMTMy
2021-05-14 05:21,Rage Against The Machine,Guerrilla Radio,206053,1wsRitfRRtWyEapl0q22o8
2021-05-14 05:24,Rage Against The Machine,Sleep Now In the Fire,205590,1MQTmpYOZ6fcMQc56Hdo7T
2021-05-14 05:29,Rage Against The Machine,Renegades Of Funk,273438,5YBVDvTSSSiqv7KZDeUlXA
